-1,-1,-1,-1,-1,-1,-1,-1,-1,659,-1,-1,-1,-1,-1,696,-1,-1,-1,-1,-1,-1,-1,-1,723,724,-1,-1,-1,-1,-1,-1,-1,-1,-1,728,-1,-1,-1,-1,-1,755,-1,-1,-1,-1,762,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,75,-1,-1,659,662,-1,-1,-1,-1,-1,-1,-1,662,663,666,-1,-1,169,-1,-1,851,852,855,855,855,855,855,855,855,855,855,-1,-1,-1,-1,-1,-1,755,-1,-1,-1,-1,730,-1,-1,-1,-1,75,-1,-1,-1,-1,22,23,-1,-1
-1,-1,-1,-1,-1,-1,659,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,666,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,755,-1,-1,-1,-1,762,-1,-1,-1,-1,-1,-1,-1,-1,-1,54,55,-1,-1
-1,-1,-1,-1,-1,723,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,730,-1,-1,-1,-1,-1,-1,-1,-1,-1,71,72,-1,-1,-1,-1,-1,-1,-1,723,660,660,-1,-1,-1,-1,660,660,762,-1,-1,-1,-1,-1,-1,-1,86,87,-1,-1
-1,-1,22,23,-1,723,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,730,-1,-1,-1,132,133,134,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,169,723,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,730,-1,-1,-1,-1,-1,-1,118,119,-1,-1
-1,-1,54,55,-1,723,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,730,-1,-1,-1,164,165,166,-1,-1,22,23,-1,-1,-1,-1,-1,-1,723,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,698,699,700,-1,-1,-1,-1,150,151,-1,-1
-1,-1,86,87,-1,-1,851,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,794,-1,-1,-1,-1,196,197,198,-1,-1,54,55,-1,-1,-1,-1,-1,-1,-1,723,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,762,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,118,119,-1,-1,787,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,792,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,86,87,-1,-1,-1,-1,-1,-1,-1,-1,723,-1,-1,-1,-1,-1,-1,-1,-1,762,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,150,151,-1,-1,-1,-1,851,857,-1,-1,-1,-1,-1,-1,857,698,699,700,-1,-1,-1,-1,-1,-1,-1,-1,-1,118,119,-1,-1,-1,-1,-1,-1,-1,-1,723,857,857,-1,-1,-1,-1,852,853,-1,-1,-1,-1,-1,-1,-1,-1,169,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,851,852,853,852,853,858,-1,-1,-1,-1,-1,71,72,-1,-1,-1,-1,-1,-1,150,151,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,852,853,857,857,-1,-1,-1,-1,71,72,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,270,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,75,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,169,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
